SK_ID_CURR,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
295670,Cash loans,F,N,N,1,292500.0,2156400.0,67063.5,1800000.0,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,0.072508,-15692,-3466,-4693.0,-4686,,1,1,0,1,0,0,Core staff,3.0,1,1,MONDAY,12,0,0,0,0,0,0,Transport: type 2,0.6612244811294242,0.739719777570267,0.5620604831738043,0.033,0.0139,0.9598,0.4492,0.0,0.0,0.1034,0.1667,0.2083,0.0,0.0252,0.0509,0.0077,0.011,0.0336,0.0144,0.9598,0.4708,0.0,0.0,0.1034,0.1667,0.2083,0.0,0.0275,0.053,0.0078,0.0116,0.0333,0.0139,0.9598,0.4566,0.0,0.0,0.1034,0.1667,0.2083,0.0,0.0257,0.0518,0.0078,0.0112,reg oper account,block of flats,0.0424,"Stone, brick",No,0.0,0.0,0.0,0.0,-2454.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
253099,Cash loans,F,Y,N,1,90000.0,172597.5,7731.0,117000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.020246,-15423,-673,-6391.0,-4735,65.0,1,1,0,1,1,1,,3.0,3,3,FRIDAY,7,0,0,0,0,1,1,Other,0.5654137999723593,0.0903415611901911,0.2127563054543414,0.1495,0.0828,0.9762,0.6736,0.0386,0.0,0.069,0.1667,0.2083,0.0192,0.1202,0.0534,0.0077,0.023,0.1523,0.0859,0.9762,0.6864,0.039,0.0,0.069,0.1667,0.2083,0.0196,0.1313,0.0556,0.0078,0.0243,0.1509,0.0828,0.9762,0.6779999999999999,0.0389,0.0,0.069,0.1667,0.2083,0.0195,0.1223,0.0543,0.0078,0.0234,reg oper account,block of flats,0.0681,"Stone, brick",No,0.0,0.0,0.0,0.0,-2119.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
284495,Cash loans,F,N,Y,0,202500.0,450000.0,14647.5,450000.0,Unaccompanied,Working,Higher education,Civil marriage,House / apartment,0.026392,-11136,-776,-844.0,-3657,,1,1,1,1,0,0,,2.0,2,2,SUNDAY,11,0,0,0,0,0,0,Business Entity Type 3,,0.5294398259448977,,0.132,,0.9717,,,0.0,0.0345,0.125,,0.0537,,0.0756,,,0.1345,,0.9717,,,0.0,0.0345,0.125,,0.0549,,0.0787,,,0.1332,,0.9717,,,0.0,0.0345,0.125,,0.0546,,0.0769,,,,block of flats,0.0621,"Stone, brick",No,1.0,0.0,1.0,0.0,-860.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
108045,Cash loans,F,N,Y,0,112500.0,278505.0,22131.0,211500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.01885,-15002,-3409,-586.0,-3673,,1,1,0,1,0,1,Laborers,2.0,2,2,WEDNESDAY,17,0,0,0,0,0,0,Business Entity Type 2,0.1373899174639488,0.6485300490169671,0.2822484337007223,0.1216,0.0585,0.9786,0.7076,0.1702,0.0,0.2759,0.1667,0.2083,0.0463,0.0992,0.106,0.0,0.0068,0.1239,0.0607,0.9786,0.7190000000000001,0.1717,0.0,0.2759,0.1667,0.2083,0.0473,0.1084,0.1104,0.0,0.0072,0.1228,0.0585,0.9786,0.7115,0.1713,0.0,0.2759,0.1667,0.2083,0.0471,0.1009,0.1079,0.0,0.0069999999999999,reg oper account,block of flats,0.0849,"Stone, brick",No,7.0,0.0,7.0,0.0,-433.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
180967,Cash loans,M,N,Y,1,270000.0,728460.0,62653.5,675000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.00963,-10901,-1422,-4989.0,-3466,,1,1,0,1,0,0,High skill tech staff,3.0,2,2,SATURDAY,10,1,1,0,0,0,0,Business Entity Type 3,0.5235426964079837,0.4654243709734125,0.3077366963789207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-357.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,3.0
263288,Revolving loans,M,N,Y,0,157500.0,135000.0,6750.0,135000.0,Unaccompanied,Commercial associate,Higher education,Single / not married,House / apartment,0.072508,-8895,-96,-8079.0,-1561,,1,1,1,1,0,0,Sales staff,1.0,1,1,FRIDAY,13,0,0,0,0,0,0,Trade: type 2,0.6589356903928634,0.2858978721410488,,0.2062,0.0718,0.9886,0.8436,,0.24,0.1034,0.6667,0.7083,0.0,,0.2215,,0.0164,0.2101,0.0745,0.9886,0.8497,,0.2417,0.1034,0.6667,0.7083,0.0,,0.2308,,0.0174,0.2082,0.0718,0.9886,0.8457,,0.24,0.1034,0.6667,0.7083,0.0,,0.2255,,0.0167,,block of flats,0.1778,Panel,No,2.0,0.0,2.0,0.0,-1191.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
274193,Cash loans,M,Y,Y,0,157500.0,182448.0,21649.5,157500.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.025164,-10177,-1197,-4334.0,-2866,20.0,1,1,0,1,0,1,Sales staff,2.0,2,2,THURSDAY,15,0,0,0,0,0,0,Business Entity Type 3,0.2163603580577392,0.3693198098655681,0.4489622731076524,0.132,0.0713,0.9846,0.7892,0.0549,0.16,0.1379,0.375,0.4167,0.1193,0.1059,0.1413,0.0077,0.2331,0.1345,0.074,0.9846,0.7975,0.0554,0.1611,0.1379,0.375,0.4167,0.122,0.1157,0.1472,0.0078,0.2468,0.1332,0.0713,0.9846,0.792,0.0552,0.16,0.1379,0.375,0.4167,0.1213,0.1077,0.1438,0.0078,0.238,reg oper account,block of flats,0.1618,Panel,No,7.0,2.0,7.0,1.0,-731.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,6.0
416280,Cash loans,F,N,Y,1,135000.0,360000.0,17446.5,360000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.016612,-14369,-3726,-938.0,-4865,,1,1,1,1,1,0,Medicine staff,3.0,2,2,THURSDAY,12,0,0,0,0,0,0,Business Entity Type 1,0.4621318697693679,0.5652898364253501,0.266456808245056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-58.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,1.0
322503,Cash loans,F,N,Y,0,270000.0,312768.0,24840.0,270000.0,Unaccompanied,Working,Secondary / secondary special,Widow,House / apartment,0.072508,-18574,-2472,-7938.0,-2121,,1,1,0,1,1,0,,1.0,1,1,TUESDAY,16,0,0,0,0,0,0,School,0.3047618081972117,0.6302965147312514,0.3001077565791181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-1538.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,4.0
447519,Cash loans,F,N,Y,0,85500.0,260640.0,26838.0,225000.0,Unaccompanied,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,0.025164,-24008,365243,-11208.0,-4621,,1,0,0,1,0,0,,2.0,2,2,THURSDAY,9,0,0,0,0,0,0,XNA,0.607795067615838,0.3980816395669928,0.8406665596573005,0.0845,0.0312,0.9742,0.6464,0.0178,0.0,0.1379,0.1667,0.2083,0.0,0.0689,0.0686,0.0,0.0,0.0861,0.0324,0.9742,0.6602,0.018,0.0,0.1379,0.1667,0.2083,0.0,0.0753,0.0715,0.0,0.0,0.0854,0.0312,0.9742,0.6511,0.0179,0.0,0.1379,0.1667,0.2083,0.0,0.0701,0.0699,0.0,0.0,reg oper account,block of flats,0.0637,Panel,No,10.0,0.0,10.0,0.0,-1808.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
134919,Cash loans,F,Y,Y,0,180000.0,450000.0,22977.0,450000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.018634,-17219,-2214,-5860.0,-763,5.0,1,1,1,1,0,0,,2.0,2,2,WEDNESDAY,11,0,0,0,0,1,1,Transport: type 4,,0.2701432412705626,0.4066174366275036,0.2433,0.0,0.9925,0.898,,0.24,0.2069,0.375,,0.0,,0.2554,,0.0004,0.2479,0.0,0.9926,0.902,,0.2417,0.2069,0.375,,0.0,,0.2661,,0.0004,0.2457,0.0,0.9925,0.8994,,0.24,0.2069,0.375,,0.0,,0.26,,0.0004,reg oper account,block of flats,0.2009,Panel,No,3.0,0.0,3.0,0.0,-1126.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
286930,Cash loans,F,N,Y,0,139500.0,272520.0,16803.0,225000.0,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.020713,-24271,365243,-2005.0,-4618,,1,0,0,1,0,0,,1.0,3,2,MONDAY,6,0,0,0,0,0,0,XNA,,0.6178513720593046,,0.3103,0.2226,0.9841,0.7824,0.1983,0.4,0.3448,0.3333,0.375,0.2229,0.2412,0.3552,0.0541,0.1639999999999999,0.3162,0.231,0.9841,0.7909,0.2001,0.4028,0.3448,0.3333,0.375,0.228,0.2635,0.37,0.0545,0.1736,0.3133,0.2226,0.9841,0.7853,0.1995,0.4,0.3448,0.3333,0.375,0.2268,0.2454,0.3616,0.0543,0.1674,reg oper account,block of flats,0.4493,Panel,No,0.0,0.0,0.0,0.0,-2630.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,3.0
399799,Cash loans,M,N,Y,0,256500.0,675000.0,21906.0,675000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.018209,-20843,-7915,-2892.0,-3186,,1,1,0,1,1,1,Core staff,2.0,3,3,WEDNESDAY,10,0,0,0,0,0,0,Government,0.7743276609031682,0.3084708395702133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-708.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
379476,Cash loans,F,N,Y,0,157500.0,547344.0,23319.0,472500.0,Family,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.02461,-16751,-5004,-10846.0,-302,,1,1,0,1,0,0,Sales staff,1.0,2,2,FRIDAY,11,0,0,0,0,0,0,Business Entity Type 3,,0.5885036670939542,0.221335206354466,0.3588,0.2144,0.9826,0.762,0.0937,0.4,0.3448,0.3333,0.375,0.2431,,0.381,,0.0828,0.3655,0.2225,0.9826,0.7713,0.0946,0.4028,0.3448,0.3333,0.375,0.2487,,0.3969,,0.0877,0.3622,0.2144,0.9826,0.7652,0.0943,0.4,0.3448,0.3333,0.375,0.2474,,0.3878,,0.0845,,block of flats,0.3689,Panel,No,1.0,1.0,1.0,1.0,-641.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,3.0
276764,Cash loans,F,Y,Y,1,360000.0,1107612.0,47056.5,990000.0,Family,Working,Higher education,Married,House / apartment,0.04622,-13660,-1955,-7714.0,-3165,3.0,1,1,0,1,0,0,Realty agents,3.0,1,1,WEDNESDAY,13,0,0,0,0,0,0,Services,,0.4018865261105176,0.6195277080511546,0.1113,0.0575,0.9856,0.8028,0.017,0.12,0.1034,0.3333,0.375,,0.0908,0.1134,0.0,0.0,0.1134,0.0597,0.9856,0.8105,0.0171,0.1208,0.1034,0.3333,0.375,,0.0992,0.1181,0.0,0.0,0.1124,0.0575,0.9856,0.8054,0.0171,0.12,0.1034,0.3333,0.375,,0.0923,0.1154,0.0,0.0,reg oper account,block of flats,0.0892,Panel,No,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
334407,Cash loans,F,Y,N,0,144342.0,900000.0,38767.5,900000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.030755,-9269,-550,-3866.0,-302,1.0,1,1,1,1,1,0,Core staff,2.0,2,2,WEDNESDAY,14,0,1,1,0,1,1,Trade: type 2,0.8426392627589747,0.1513805503786247,,0.1113,0.0901,0.9826,0.7552,0.1821,0.12,0.1034,0.3333,,0.0361,0.0908,0.0717,0.0,0.0,0.1134,0.0552,0.9841,0.7517,0.106,0.1208,0.1034,0.3333,,0.0265,0.0992,0.042,0.0,0.0,0.1124,0.095,0.9826,0.7518,0.1928,0.12,0.1034,0.3333,,0.0379,0.0923,0.077,0.0,0.0,reg oper spec account,block of flats,0.0574,Panel,No,0.0,0.0,0.0,0.0,-164.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,
226416,Cash loans,F,N,N,0,225000.0,1132110.0,36648.0,945000.0,Family,Working,Higher education,Married,House / apartment,0.00496,-13684,-4582,-7613.0,-4683,,1,1,0,1,0,0,Core staff,2.0,2,2,TUESDAY,14,0,0,0,0,0,0,Other,0.6174402257431353,0.6473078839919058,0.622922000268356,,,,,,,,,,,,0.015,,,,,,,,,,,,,,0.0156,,,,,,,,,,,,,,0.0153,,,,block of flats,0.0144,,No,0.0,0.0,0.0,0.0,-1973.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0
205566,Cash loans,M,Y,Y,1,157500.0,166810.5,17644.5,144000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.035792,-17521,-3669,-4003.0,-1069,25.0,1,1,0,1,0,0,Sales staff,3.0,2,2,MONDAY,10,0,0,0,0,0,0,Self-employed,0.3625176530379425,0.6442214996226328,0.7151031019926098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1805.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,1.0
398473,Cash loans,F,N,Y,0,157500.0,495000.0,17910.0,495000.0,Family,Commercial associate,Incomplete higher,Married,House / apartment,0.04622,-15219,-113,-433.0,-5179,,1,1,0,1,0,0,Cooking staff,2.0,1,1,MONDAY,10,0,0,0,0,1,1,Business Entity Type 3,0.6246298672074746,0.4156898257770744,0.5691487713619409,0.1732,0.1135,0.9975,0.966,0.0035,0.32,0.1379,0.625,0.6667,0.0199,0.1412,0.2551,0.0039,0.0138,0.1765,0.1178,0.9975,0.9673,0.0035,0.3222,0.1379,0.625,0.6667,0.0204,0.1543,0.2658,0.0039,0.0146,0.1749,0.1135,0.9975,0.9665,0.0035,0.32,0.1379,0.625,0.6667,0.0203,0.1437,0.2597,0.0039,0.0141,reg oper account,block of flats,0.2792,Panel,No,1.0,0.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
159244,Cash loans,M,Y,Y,0,270000.0,696528.0,55161.0,630000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.009549,-22819,365243,-2555.0,-4820,8.0,1,0,0,1,0,0,,2.0,2,2,TUESDAY,18,0,0,0,0,0,0,XNA,,0.5164021498381062,0.2896112383820055,0.1227,0.0854,0.9836,,,,0.2759,0.1667,,0.0906,,0.121,,,0.125,0.0886,0.9836,,,,0.2759,0.1667,,0.0926,,0.126,,,0.1239,0.0854,0.9836,,,,0.2759,0.1667,,0.0921,,0.1231,,,,block of flats,0.0951,Panel,No,0.0,0.0,0.0,0.0,-245.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
378755,Cash loans,F,Y,Y,1,270000.0,1014493.5,51930.0,891000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.035792,-15407,-1171,-511.0,-3877,21.0,1,1,0,1,0,0,Managers,3.0,2,2,TUESDAY,10,0,0,0,0,0,0,Housing,0.5570422697262007,0.6210885577491589,0.3170317785834444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,2.0
200585,Cash loans,F,N,Y,0,81000.0,124380.0,13189.5,112500.0,Family,Working,Secondary / secondary special,Civil marriage,House / apartment,0.020713,-16842,-1661,-3343.0,-395,,1,1,1,1,0,0,Laborers,2.0,3,3,FRIDAY,6,0,0,0,0,0,0,Self-employed,0.4462854617030897,0.2998305740807732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,-1114.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
451571,Cash loans,F,N,N,0,144000.0,710640.0,70416.0,675000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.00496,-18687,-11774,-4130.0,-2234,,1,1,0,1,0,0,Sales staff,2.0,2,2,FRIDAY,12,0,0,0,0,0,0,Government,0.4158351138052402,0.58516872182435,0.4776491548517548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-655.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
220916,Cash loans,M,Y,N,1,180000.0,900000.0,50386.5,900000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,With parents,0.014464,-12277,-801,-5526.0,-4826,24.0,1,1,0,1,0,0,Drivers,3.0,2,2,WEDNESDAY,9,0,0,0,0,0,0,Business Entity Type 3,0.5119891085741478,0.5916720185899471,0.7700870700124128,0.0124,,0.9697,,,0.0,0.069,0.0417,,0.0261,,0.0068,,0.0041,0.0126,,0.9697,,,0.0,0.069,0.0417,,0.0267,,0.0071,,0.0044,0.0125,,0.9697,,,0.0,0.069,0.0417,,0.0265,,0.0069999999999999,,0.0042,,block of flats,0.0083,Block,No,0.0,0.0,0.0,0.0,-207.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
207035,Cash loans,M,N,Y,0,225000.0,729792.0,32274.0,630000.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.04622,-13925,-692,-8040.0,-4668,,1,1,0,1,0,0,Laborers,2.0,1,1,WEDNESDAY,14,0,0,0,0,1,1,Other,0.6084038702484529,0.7321044243853324,0.2238313174701554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-2930.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
424839,Cash loans,F,N,Y,1,72000.0,225000.0,23769.0,225000.0,"Spouse, partner",Working,Incomplete higher,Married,House / apartment,0.018029,-16044,-4318,-5530.0,-5532,,1,1,0,1,1,0,,3.0,3,3,THURSDAY,5,0,0,0,0,0,0,Medicine,,0.4846775075214168,,0.0722,0.0691,0.9727,0.626,0.0,0.0,0.1379,0.1667,0.2083,0.0,0.058,0.0625,0.0039,0.0152,0.0735,0.0717,0.9727,0.6406,0.0,0.0,0.1379,0.1667,0.2083,0.0,0.0634,0.0651,0.0039,0.0161,0.0729,0.0691,0.9727,0.631,0.0,0.0,0.1379,0.1667,0.2083,0.0,0.059,0.0636,0.0039,0.0155,reg oper account,block of flats,0.0525,"Stone, brick",No,7.0,0.0,7.0,0.0,-1902.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,3.0
177385,Cash loans,M,N,Y,1,315000.0,269982.0,29205.0,238500.0,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,0.006629,-12665,-1497,-687.0,-4226,,1,1,0,1,0,0,Laborers,3.0,2,2,THURSDAY,12,0,0,0,0,0,0,Business Entity Type 2,0.2384798064137368,0.7560998232100752,0.7981372313187245,0.1405,0.1165,0.9846,0.7892,0.0523,0.0,0.1148,0.1667,0.0417,0.0741,0.1121,0.0836,0.0116,0.0236,0.0851,0.1112,0.9846,0.7975,0.0263,0.0,0.1034,0.1667,0.0417,0.0657,0.0744,0.0796,0.0,0.0,0.1624,0.1192,0.9846,0.792,0.064,0.0,0.1034,0.1667,0.0417,0.0779,0.1283,0.0795,0.0116,0.0228,reg oper spec account,block of flats,0.09,Block,No,3.0,0.0,3.0,0.0,-685.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,3.0
121225,Cash loans,F,N,Y,2,90000.0,225000.0,17775.0,225000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,Municipal apartment,0.018029,-11190,-187,-5296.0,-3552,,1,1,1,1,0,0,Sales staff,3.0,3,3,SATURDAY,7,0,0,0,0,0,0,Business Entity Type 3,0.3167261347942596,0.2241441226322805,,0.0041,0.0,0.9652,0.524,0.0,0.0,0.0,0.0,0.0417,0.0119,0.0034,0.005,0.0,0.0,0.0042,0.0,0.9652,0.5426,0.0,0.0,0.0,0.0,0.0417,0.0122,0.0037,0.0052,0.0,0.0,0.0042,0.0,0.9652,0.5304,0.0,0.0,0.0,0.0,0.0417,0.0121,0.0034,0.0051,0.0,0.0,reg oper account,block of flats,0.0039,Wooden,No,1.0,0.0,1.0,0.0,-3083.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
226766,Cash loans,F,N,Y,2,135000.0,319500.0,38047.5,319500.0,Family,Working,Higher education,Married,House / apartment,0.00712,-9680,-2092,-914.0,-1057,,1,1,1,1,1,0,,4.0,2,2,MONDAY,14,0,0,0,0,0,0,Business Entity Type 3,,0.3522363915653889,0.4794489811780563,0.0412,0.0,0.9732,0.6328,,0.0,0.069,0.1667,,0.0221,0.0336,0.0195,,0.0143,0.042,0.0,0.9732,0.6472,,0.0,0.069,0.1667,,0.0226,0.0367,0.0203,,0.0151,0.0416,0.0,0.9732,0.6377,,0.0,0.069,0.1667,,0.0225,0.0342,0.0198,,0.0146,,block of flats,0.0243,"Stone, brick",No,3.0,1.0,3.0,1.0,-433.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,3.0
211696,Cash loans,M,Y,Y,0,157500.0,260640.0,27499.5,225000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.009334,-16357,-2998,-7974.0,-4519,15.0,1,1,0,1,0,0,Laborers,2.0,2,2,TUESDAY,12,0,0,0,0,0,0,Self-employed,0.4346590775733582,0.6564779611735201,,0.0722,0.0632,0.9816,,,0.0,0.1379,0.1667,,0.0577,,0.0664,,0.0,0.0735,0.0655,0.9816,,,0.0,0.1379,0.1667,,0.059,,0.0692,,0.0,0.0729,0.0632,0.9816,,,0.0,0.1379,0.1667,,0.0587,,0.0676,,0.0,,block of flats,0.0523,Panel,No,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
